id,type,address,number,postal_code,municipality,province,location,public,available,hours,full_address,lat,lon,new_lat,new_lon,new_province,lon_mclp,lat_mclp,province_mclp
407.0,,Schurhovenveld ,4820.0,3800,Sint-truiden,Limburg,,,,,"Schurhovenveld , 3800 Sint-truiden, Limburg",50.8019192,5.2202655,50.01579,4.97336,Provincie Namen,5.2662,51.1535,Provincie Limburg
409.0,,Vlasland,4.0,2260,Westerlo,Antwerpen,,Y,,,"Vlasland, 2260 Westerlo, Antwerpen",51.0958701,4.8698926,51.055328571428575,4.357819285714286,Provincie Antwerpen,4.17263,50.411505,Provincie Henegouwen
411.0,,Vlieghavenlaan,50.0,3140,Keerbergen,Vlaams-brabant,,,,,"Vlieghavenlaan, 3140 Keerbergen, Vlaams-brabant",51.0047679,4.6706963,50.585275,4.332295,Provincie Waals-Brabant,5.74108,51.01766,Provincie Limburg
414.0,,Slachthuislaan,74.0,2060,Antwerpen,Antwerpen,,,,,"Slachthuislaan, 2060 Antwerpen, Antwerpen",51.2316399,4.4338623,51.1267525,2.75030275,Provincie West-Vlaanderen,4.283513999999999,50.79327933333333,Provincie Vlaams-Brabant
415.0,,Elzen,145.0,3920,Lommel,Limburg,,,,,"Elzen, 3920 Lommel, Limburg",51.2552993,5.3272894,50.737255,4.067832,Provincie Vlaams-Brabant,5.51097,50.8684875,Provincie Limburg
417.0,,Arianelaan,5.0,1200,Brussel,Bruxelles-brussel,,,,,"Arianelaan, 1200 Brussel, Bruxelles-brussel",50.85818,4.43229,51.1088,5.59107,Provincie Limburg,5.59858,50.4436,Provincie Luik
418.0,,Stift,2.0,3960,Bree,Limburg,,,,,"Stift, 3960 Bree, Limburg",51.1445658,5.5974651,50.738404,3.237724,Provincie Henegouwen,3.190651,50.78897,Provincie West-Vlaanderen
419.0,,Katjeswilgenlaan ,,3010,Kessel-lo,Vlaams-brabant,,N,,,"Katjeswilgenlaan , 3010 Kessel-lo, Vlaams-brabant",50.8936461,4.7186837,51.13577909090909,4.5628,Provincie Antwerpen,4.98548,50.08086,Provincie Namen
420.0,,Weerstandlaan,24.0,2660,Hoboken,Antwerpen,,,,,"Weerstandlaan, 2660 Hoboken, Antwerpen",51.1862705,4.3705094,50.519847142857145,5.237435714285715,Provincie Luik,5.35697,50.84263,Provincie Limburg
421.0,,Citadelpark ,,9000,Gent,Oost-vlaanderen,,,,,"Citadelpark , 9000 Gent, Oost-vlaanderen",51.0390299,3.7237006,50.722743333333334,4.5023333333333335,Provincie Waals-Brabant,3.314867,51.211445499999996,Provincie West-Vlaanderen
422.0,,Citadelpark ,,9000,Gent,Oost-vlaanderen,,,,,"Citadelpark , 9000 Gent, Oost-vlaanderen",51.0390299,3.7237006,50.52874,3.64875,Provincie Henegouwen,5.74722,50.64446,Provincie Luik
423.0,,Citadelpark ,,9000,Gent,Oost-vlaanderen,,,,,"Citadelpark , 9000 Gent, Oost-vlaanderen",51.0390299,3.7237006,51.314305,3.151118,Provincie West-Vlaanderen,5.577999999999999,51.001925,Provincie Limburg
424.0,,Citadelpark ,,9000,Gent,Oost-vlaanderen,,,,,"Citadelpark , 9000 Gent, Oost-vlaanderen",51.0390299,3.7237006,50.787335,2.8834435,Provincie West-Vlaanderen,5.390315,51.15374,Provincie Limburg
425.0,,Citadelpark ,,9000,Gent,Oost-vlaanderen,,,,,"Citadelpark , 9000 Gent, Oost-vlaanderen",51.0390299,3.7237006,49.85858,5.37462,Provincie Luxemburg,3.0140366,50.9743506,Provincie West-Vlaanderen
427.0,,Tervuursevest,101.0,3001,Heverlee,Vlaams-brabant,,,,,"Tervuursevest, 3001 Heverlee, Vlaams-brabant",50.8693841,4.6908514,50.40002,3.81114,Provincie Henegouwen,4.329172599533334,50.860800518000005,Brussels Hoofdstedelijk Gewest
428.0,,Speiestraat,32.0,8940,Wervik,West-vlaanderen,,N,,,"Speiestraat, 8940 Wervik, West-vlaanderen",50.780152,3.0487826,50.46676,4.23548,Provincie Henegouwen,3.577745,50.514067499999996,Provincie Henegouwen
429.0,,Place des sports,1.0,1348,Louvain-la-neuve,Brabant wallon,,Y,,,"Place des sports, 1348 Louvain-la-neuve, Brabant wallon",50.670199,4.6014444,50.7171925,5.4669025,Provincie Luik,5.27409,50.94386,Provincie Limburg
430.0,,Rue du castinia,,1348,Louvain-la-neuve,Brabant wallon,,,,,"Rue du castinia, 1348 Louvain-la-neuve, Brabant wallon",50.6702865,4.6052193,51.125904,3.677437666666667,Provincie Oost-Vlaanderen,4.235255,50.23706,Provincie Henegouwen
431.0,,Liersestwg.,4.0,2800,Mechelen,Antwerpen,,,,,"Liersestwg., 2800 Mechelen, Antwerpen",51.053569,4.4805214,50.42496,6.029026,Provincie Luik,5.20704,51.0677,Provincie Limburg
434.0,,Route st-hubert,1.0,6800,Recogne,Luxembourg,,,,,"Route st-hubert, 6800 Recogne, Luxembourg",49.8569283,5.3981911,51.32186,5.0976300000000005,Provincie Antwerpen,2.86185375,51.03145775,Provincie West-Vlaanderen
436.0,,Vaartstraat,60.0,8710,Wielsbeke,West-vlaanderen,,,,,"Vaartstraat, 8710 Wielsbeke, West-vlaanderen",50.9056165,3.3329446,51.119825,3.924358,Provincie Oost-Vlaanderen,5.028684,50.853921,Provincie Vlaams-Brabant
437.0,,Ooigemstraat,12.0,8710,Wielsbeke,West-vlaanderen,,,,,"Ooigemstraat, 8710 Wielsbeke, West-vlaanderen",50.9018297,3.3588359,50.4946125,4.14864,Provincie Henegouwen,3.0087265,51.095047,Provincie West-Vlaanderen
438.0,,Westerring,15.0,9700,Oudenaarde,Oost-vlaanderen,,,,,"Westerring, 9700 Oudenaarde, Oost-vlaanderen",50.8600356,3.5965213,51.18292833333333,3.004127,Provincie West-Vlaanderen,4.323985,51.35713,Provincie Antwerpen
445.0,,Nazarethsesteenweg,77.0,9800,Astene,Oost-vlaanderen,,N,,,"Nazarethsesteenweg, 9800 Astene, Oost-vlaanderen",50.9741866,3.572166,50.9169505,5.0711010000000005,Provincie Vlaams-Brabant,4.8637049999999995,50.722905,Provincie Waals-Brabant
450.0,,Lamorinierestraat,,2018,Antwerpen,Antwerpen,,Y,,,"Lamorinierestraat, 2018 Antwerpen, Antwerpen",51.2035955,4.420659,50.88010720963637,4.3483219872636365,Brussels Hoofdstedelijk Gewest,4.659979,50.798207000000005,Provincie Vlaams-Brabant
451.0,,Riderveldlaan,5.0,2018,Antwerpen,Antwerpen,,Y,,,"Riderveldlaan, 2018 Antwerpen, Antwerpen",51.188255,4.4414872,50.654785,5.7705,Provincie Luik,4.88711,49.83122,Provincie Namen
452.0,,Nijverheidslaan,7.0,3200,Aarschot,Vlaams-brabant,,,,,"Nijverheidslaan, 3200 Aarschot, Vlaams-brabant",50.9911393,4.8227234,51.15025333333333,4.456530833333333,Provincie Antwerpen,3.35014,50.70219,Provincie Henegouwen
453.0,,Nijverheidslaan,7.0,3200,Aarschot,Vlaams-brabant,,,,,"Nijverheidslaan, 3200 Aarschot, Vlaams-brabant",50.9911393,4.8227234,50.71174333333333,3.4556633333333333,Provincie Henegouwen,4.034045,50.839237,Provincie Oost-Vlaanderen
454.0,,Nijverheidslaan,,3200,Aarschot,Vlaams-brabant,,,,,"Nijverheidslaan, 3200 Aarschot, Vlaams-brabant",50.9911393,4.8227234,50.591215,4.91399,Provincie Namen,3.804073166666667,51.00295316666667,Provincie Oost-Vlaanderen
455.0,,Schaliehoevestraat ,12.0,2220,Heist-op-den-berg,Antwerpen,,,,,"Schaliehoevestraat , 2220 Heist-op-den-berg, Antwerpen",51.0492684,4.7033045,51.30749,4.74167,Provincie Antwerpen,3.502917,50.814283,Provincie West-Vlaanderen
456.0,,Nijverheidslaan,7.0,3200,Aarschot,Vlaams-brabant,,,,,"Nijverheidslaan, 3200 Aarschot, Vlaams-brabant",50.9911393,4.8227234,50.56148666666667,4.549033333333333,Provincie Waals-Brabant,4.200110666666666,51.014393,Provincie Oost-Vlaanderen
457.0,,Cipaalstraat ,8.0,2440,Geel,Antwerpen,,,,,"Cipaalstraat , 2440 Geel, Antwerpen",51.1523603,4.9949971,51.28506333333333,4.4329600000000005,Provincie Antwerpen,5.0825,50.63108,Provincie Luik
458.0,,Erperheidestraat,2.0,3990,Peer,Limburg,,Y,,,"Erperheidestraat, 3990 Peer, Limburg",51.128891,5.5050819,49.5909525,5.8205675,Provincie Luxemburg,4.42787,50.04591,Provincie Namen
459.0,,Koldamstraat,9.0,1560,Hoeilaart,Vlaams-brabant,,,,,"Koldamstraat, 1560 Hoeilaart, Vlaams-brabant",50.7683734,4.4769566,50.8912985,4.8410355,Provincie Vlaams-Brabant,2.730230333333333,50.846389333333335,Provincie West-Vlaanderen
460.0,,Nekkerspoelstraat,199.0,2800,Mechelen,Antwerpen,,,,,"Nekkerspoelstraat, 2800 Mechelen, Antwerpen",51.0316932,4.4982375,51.2018168,3.3223776,Provincie West-Vlaanderen,4.694753333333334,50.39814666666666,Provincie Namen
461.0,,Kruisstraat,54.0,3120,Tremelo,Vlaams-brabant,,,,,"Kruisstraat, 3120 Tremelo, Vlaams-brabant",50.9944506,4.6868767,51.04002,5.32879,Provincie Limburg,4.1405095,51.0904255,Provincie Oost-Vlaanderen
466.0,,Av. de burlet,4.0,1400,Nivelles,Brabant wallon,,,,,"Av. de burlet, 1400 Nivelles, Brabant wallon",50.6012326,4.3321286,50.448675,4.74165,Provincie Namen,4.28714,50.410115,Provincie Henegouwen
468.0,,Zeypestraat,26.0,1910,Kampenhout,Vlaams-brabant,,Y,,,"Zeypestraat, 1910 Kampenhout, Vlaams-brabant",50.9514219,4.563022,50.741605,4.840310000000001,Provincie Waals-Brabant,3.0302095,51.2644215,Provincie West-Vlaanderen
469.0,,Bergtorfbroeklaan,,1910,Kampenhout,Vlaams-brabant,,Y,,,"Bergtorfbroeklaan, 1910 Kampenhout, Vlaams-brabant",50.9338827,4.5605498,51.173458,4.070782,Provincie Oost-Vlaanderen,3.6388065,50.9942445,Provincie Oost-Vlaanderen
470.0,,Kerkstraat,34.0,1910,Kampenhout,Vlaams-brabant,,Y,,,"Kerkstraat, 1910 Kampenhout, Vlaams-brabant",50.9394142,4.5486243,51.08696,4.7179225,Provincie Antwerpen,3.01332,50.77456,Provincie Henegouwen
471.0,,Steenweg op zevendonk ,18.0,2300,Turnhout,Antwerpen,,Y,,,"Steenweg op zevendonk , 2300 Turnhout, Antwerpen",51.3050618,4.9501904,50.880456833333334,4.509696,Provincie Vlaams-Brabant,3.2738365,51.0583965,Provincie West-Vlaanderen
472.0,,Uilenbaan,15.0,2160,Wommelgem,Antwerpen,,,,,"Uilenbaan, 2160 Wommelgem, Antwerpen",51.213423,4.51271,50.893515,5.6340375,Provincie Limburg,5.46208,51.13162,Provincie Limburg
473.0,,Reep,1.0,9000,Gent,Oost-vlaanderen,,Y,,,"Reep, 9000 Gent, Oost-vlaanderen",51.0525666,3.7295712,51.35584,4.33908,Provincie Antwerpen,4.91438,51.0978,Provincie Antwerpen
474.0,,Vlamingenstraat,83.0,3000,Leuven,Vlaams-brabant,,Y,,,"Vlamingenstraat, 3000 Leuven, Vlaams-brabant",50.8750887,4.7034278,50.83499,3.4158,Provincie West-Vlaanderen,4.245808,50.8705355,Provincie Vlaams-Brabant
475.0,,Steenweg op tielen ,51.0,2300,Turnhout,Antwerpen,,Y,,,"Steenweg op tielen , 2300 Turnhout, Antwerpen",51.2984995,4.9329758,51.21608333333334,4.700386666666667,Provincie Antwerpen,5.61371,50.88957,Provincie Limburg
476.0,,Cathilleweg t,38.0,8490,Jabbeke,West-vlaanderen,,,,,"Cathilleweg t, 8490 Jabbeke, West-vlaanderen",51.215602,3.0710999,50.63052454545454,3.7776472727272727,Provincie Henegouwen,5.30866,50.5553,Provincie Luik
477.0,,Sarkoheemstraa,2.0,8490,Jabbeke,West-vlaanderen,,,,,"Sarkoheemstraa, 8490 Jabbeke, West-vlaanderen",51.1662976,3.070942,51.23108333333333,5.308596666666666,Provincie Limburg,4.233779999999999,51.09106,Provincie Antwerpen
478.0,,Oude dorpweg,58.0,8490,Jabbeke,West-vlaanderen,,,,,"Oude dorpweg, 8490 Jabbeke, West-vlaanderen",51.1868021,3.1436888,50.660039999999995,4.6116600000000005,Provincie Waals-Brabant,5.31283,50.35544,Provincie Namen
479.0,,Eernegemweg  ,,8490,Jabbeke,West-vlaanderen,,,,,"Eernegemweg  , 8490 Jabbeke, West-vlaanderen",51.1637576,3.1043331,50.4142325,4.3263225,Provincie Henegouwen,4.08442,50.3348,Provincie Henegouwen
480.0,,Dorpsstraat,,8490,Jabbeke,West-vlaanderen,,,,,"Dorpsstraat, 8490 Jabbeke, West-vlaanderen",51.1822325,3.0915085,50.03756,4.22493,Provincie Henegouwen,2.8804,50.73319,Provincie Henegouwen
485.0,,Parklaan ,,2300,Turnhout,Antwerpen,,N,,,"Parklaan , 2300 Turnhout, Antwerpen",51.3125859,4.9454041,50.725564,3.900604,Provincie Vlaams-Brabant,4.098068,50.918617,Provincie Vlaams-Brabant
488.0,,Motstraat,32.0,2800,Mechelen,Antwerpen,,,,,"Motstraat, 2800 Mechelen, Antwerpen",51.0144121,4.4919669,49.68919,5.38305,Provincie Luxemburg,3.523675,50.902771,Provincie Oost-Vlaanderen
489.0,,Zeutestraat ,5.0,2800,Mechelen,Antwerpen,,,,,"Zeutestraat , 2800 Mechelen, Antwerpen",51.01104,4.492018,50.54166,5.592035,Provincie Luik,2.9285305,50.9358335,Provincie West-Vlaanderen
490.0,,Rue de chassart,38.0,1495,Marbais,Brabant wallon,,,,,"Rue de chassart, 1495 Marbais, Brabant wallon",50.52931,4.5204811,50.846081138,4.34896336224,Brussels Hoofdstedelijk Gewest,5.74131,49.831855,Provincie Luxemburg
491.0,,Squaire marie-curie,40.0,1070,Bruxelles,Bruxelles-brussel,,,,,"Squaire marie-curie, 1070 Bruxelles, Bruxelles-brussel",50.821763,4.2850474,50.171994999999995,5.208914999999999,Provincie Namen,3.981203,50.778026,Provincie Oost-Vlaanderen
492.0,,Rue osseghem,53.0,1080,Bruxelles,Bruxelles-brussel,,,,,"Rue osseghem, 1080 Bruxelles, Bruxelles-brussel",50.8542413,4.3180183,50.937107,3.778328,Provincie Oost-Vlaanderen,5.47283,50.44107,Provincie Luik
493.0,,Industriepark nederwest oost,,9400,Meerbeke,Oost-vlaanderen,,,,,"Industriepark nederwest oost, 9400 Meerbeke, Oost-vlaanderen",50.8238384,4.0407347,50.906785,5.426819999999999,Provincie Limburg,4.40296,50.441784999999996,Provincie Henegouwen
494.0,,Broekaai ,13.0,1731,Zellik,Vlaams-brabant,,,,,"Broekaai , 1731 Zellik, Vlaams-brabant",50.88449,4.27401,50.996383333333334,4.700176333333333,Provincie Vlaams-Brabant,5.8155,50.35767,Provincie Luik
495.0,,Avenue herman debroux,42.0,1160,Bruxelles,Bruxelles-brussel,,,,,"Avenue herman debroux, 1160 Bruxelles, Bruxelles-brussel",50.8127249,4.430998,50.69306666666667,5.27038,Provincie Luik,3.881208,51.060305,Provincie Oost-Vlaanderen
496.0,,Rue des pieds d alouettes,12.0,5100,Naninne,Namur,,,,,"Rue des pieds d alouettes, 5100 Naninne, Namur",50.4255793,4.925424,51.08529666666667,5.2120766666666665,Provincie Limburg,4.202007500000001,50.4618775,Provincie Henegouwen
498.0,,Laarstraat,16.0,2610,Wilrijk,Antwerpen,,,,,"Laarstraat, 2610 Wilrijk, Antwerpen",51.1758414,4.3961602,50.5301275,4.45412375,Provincie Henegouwen,5.57682,49.66004,Provincie Luxemburg
500.0,,Route de glons,1.0,4452,Paifve,Liège,,,,,"Route de glons, 4452 Paifve, Liège",50.7330112,5.5244842,50.312340000000006,4.4978,Provincie Namen,4.7057,50.10672,Provincie Namen
509.0,,Nieuwevaart,51.0,9000,Gent,Oost-vlaanderen,,N,,,"Nieuwevaart, 9000 Gent, Oost-vlaanderen",51.0666491,3.7144627,50.025252,5.3800799999999995,Provincie Luxemburg,4.30039,51.0046565,Provincie Vlaams-Brabant
510.0,,Allée du bol d air,13.0,4317,Angleur,Liège,,,,,"Allée du bol d air, 4317 Angleur, Liège",50.579098,5.5510966,50.4245225,4.456881875,Provincie Henegouwen,5.84314,50.6536,Provincie Luik
517.0,,Nijverheidsstraat,7.0,2260,Westerlo,Antwerpen,,Y,,,"Nijverheidsstraat, 2260 Westerlo, Antwerpen",51.1401185,4.9156547,51.09686966666667,3.8546743333333335,Provincie Oost-Vlaanderen,5.77931,50.09355,Provincie Luxemburg
518.0,,Boomsestweg,957.0,2610,Wilrijk,Antwerpen,,,,,"Boomsestweg, 2610 Wilrijk, Antwerpen",51.1683102,4.3942868,51.2644215,3.0302095,Provincie West-Vlaanderen,5.69601,51.04166,Provincie Limburg
519.0,,Ingberthoeveweg ,7.0,2630,Aartselaar,Antwerpen,,,,,"Ingberthoeveweg , 2630 Aartselaar, Antwerpen",51.148354,4.3959671,50.822544,4.410312,Brussels Hoofdstedelijk Gewest,4.147007,51.258832,Provincie Oost-Vlaanderen
520.0,,Boomsestwg.,957.0,2610,Wilrijk,Antwerpen,,,,,"Boomsestwg., 2610 Wilrijk, Antwerpen",51.1655137,4.3859424,50.79427022285714,4.308121554257143,Provincie Vlaams-Brabant,5.52581,51.24454,Provincie Limburg
521.0,,Boomsestwg. ,957.0,2610,Wilrijk,Antwerpen,,,,,"Boomsestwg. , 2610 Wilrijk, Antwerpen",51.1655137,4.3859424,50.98367,5.22116,Provincie Limburg,3.9009833333333335,50.55568,Provincie Henegouwen
525.0,,Weg nr. bre,2.0,3660,Opglabbeek,Limburg,,,,,"Weg nr. bre, 3660 Opglabbeek, Limburg",51.0528091,5.5862355,50.984476,3.5315842,Provincie Oost-Vlaanderen,4.99494,50.46977,Provincie Namen
526.0,,Klaproosstraat ,12.0,2340,Beerse,Antwerpen,,,,,"Klaproosstraat , 2340 Beerse, Antwerpen",51.3262301,4.8661835,50.73658283333334,4.237685,Provincie Vlaams-Brabant,4.88471,50.909358749999996,Provincie Vlaams-Brabant
530.0,,Herbesthalerstrasse,325.0,4700,Eupen,Liège,,,,,"Herbesthalerstrasse, 4700 Eupen, Liège",50.6405539,6.0144068,50.9802075,5.048581666666667,Provincie Vlaams-Brabant,4.968506666666666,51.23858666666666,Provincie Antwerpen
531.0,,Bld. du souverain,25.0,1170,Bruxelles,Bruxelles-brussel,,,,,"Bld. du souverain, 1170 Bruxelles, Bruxelles-brussel",50.8057269,4.4266179,51.401472857142856,4.758768571428572,Provincie Antwerpen,4.112043,50.734524,Provincie Vlaams-Brabant
532.0,,Grotesteenweg,214.0,2600,Berchem,Antwerpen,,,,,"Grotesteenweg, 2600 Berchem, Antwerpen",51.1878683,4.4272324,50.33574,4.26575,Provincie Henegouwen,4.544823333333333,50.19459,Provincie Namen
533.0,,Rue du trône ,1.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Rue du trône , 1000 Bruxelles, Bruxelles-brussel",50.8365145,4.3706329,50.626733333333334,6.047606666666667,Provincie Luik,4.510488333333333,51.09567,Provincie Antwerpen
534.0,,Av. marcel thiry,208.0,1200,Bruxelles,Bruxelles-brussel,,,,,"Av. marcel thiry, 1200 Bruxelles, Bruxelles-brussel",50.8566024,4.4326714,51.31678,4.5831599999999995,Provincie Antwerpen,5.61817,49.99212,Provincie Luxemburg
535.0,,Site philips-ubicenter,208.0,3000,Leuven,Vlaams-brabant,,,,,"Site philips-ubicenter, 3000 Leuven, Vlaams-brabant",50.8670637,4.7127525,51.2175718,3.4419372,Provincie Oost-Vlaanderen,5.182893333333333,51.216923333333334,Provincie Antwerpen
536.0,,Grote steenweg ,214.0,2600,Berchem,Antwerpen,,,,,"Grote steenweg , 2600 Berchem, Antwerpen",51.1878683,4.4272324,51.022085,4.548244,Provincie Antwerpen,4.47083,51.38865,Provincie Antwerpen
537.0,,Oktrooiplein ,1.0,9000,Gent,Oost-vlaanderen,,,,,"Oktrooiplein , 9000 Gent, Oost-vlaanderen",51.0566325,3.738419,50.88453866666667,4.278416666666667,Provincie Vlaams-Brabant,2.987602,51.153202,Provincie West-Vlaanderen
538.0,,Rue joffre ,12.0,4000,Liège,Liège,,,,,"Rue joffre , 4000 Liège, Liège",50.6442185,5.5721817,50.43302,4.08218,Provincie Henegouwen,4.694193333333334,50.68376333333333,Provincie Waals-Brabant
539.0,,Blvd. audent,,4000,Liège,Liège,,,,,"Blvd. audent, 4000 Liège, Liège",50.63507569999999,5.5628874,50.57597,4.07071,Provincie Henegouwen,4.626692,51.259212,Provincie Antwerpen
540.0,,Rue d othée,214.0,4432,Alleur,Liège,,,,,"Rue d othée, 4432 Alleur, Liège",50.6654865,5.5304811,51.054261181818184,3.7033735454545456,Provincie Oost-Vlaanderen,5.4822425,50.6482975,Provincie Luik
542.0,,Ch. de mariemon,100.0,7140,Morlanwelz,Hainaut,,,,,"Ch. de mariemon, 7140 Morlanwelz, Hainaut",50.4617936,4.2335352,51.22569,5.55601,Provincie Limburg,5.73179,51.146605,Provincie Limburg
543.0,,Rue ducale,1.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Rue ducale, 1000 Bruxelles, Bruxelles-brussel",50.8445778,4.3660574,51.046892,4.170905,Provincie Oost-Vlaanderen,4.65226,51.05008,Provincie Antwerpen
545.0,,Av. de la couronne,6.0,1050,Bruxelles,Bruxelles-brussel,,,,,"Av. de la couronne, 1050 Bruxelles, Bruxelles-brussel",50.8244627,4.3855985,51.0156425,4.498655,Provincie Antwerpen,3.982968,50.980043,Provincie Oost-Vlaanderen
550.0,,Leuvensesteenweg ,5.0,3080,Tervuren,Vlaams-brabant,,,,,"Leuvensesteenweg , 3080 Tervuren, Vlaams-brabant",50.8354943,4.5347508,50.867404666666665,3.2183353333333335,Provincie West-Vlaanderen,3.019088,50.903769,Provincie West-Vlaanderen
564.0,,Boechhoutlaan,55.0,1853,Strombeek-bever,Vlaams-brabant,U gebouw achteraan onze site – koffie area – re tegen de muur,,,,"Boechhoutlaan, 1853 Strombeek-bever, Vlaams-brabant",50.9110739,4.3411381,50.04277,4.503683333333333,Provincie Namen,5.65752,49.569895,Provincie Luxemburg
565.0,,Temselaan,100.0,1853,Strombeek-bever,Vlaams-brabant,,,,,"Temselaan, 1853 Strombeek-bever, Vlaams-brabant",50.9031431,4.342614,50.647584,5.516212,Provincie Luik,5.67858,50.610573333333335,Provincie Luik
566.0,,Rue maestricht,,4651,Battice,Liège,,,,,"Rue maestricht, 4651 Battice, Liège",50.6610407,5.7862934,51.08914885714286,2.975207142857143,Provincie West-Vlaanderen,3.93299,50.67705,Provincie Henegouwen
568.0,,Nijverheidsstraat,9.0,2260,Oevel,Antwerpen,,Y,,,"Nijverheidsstraat, 2260 Oevel, Antwerpen",51.1401185,4.9156547,50.8206565,3.968645,Provincie Oost-Vlaanderen,3.6305359999999998,50.67281,Provincie Henegouwen
569.0,,Lieven bauwensstraa,16.0,8200,Brugge,West-vlaanderen,,,,,"Lieven bauwensstraa, 8200 Brugge, West-vlaanderen",51.214301,3.1962704,50.22288,4.73941,Provincie Namen,4.80295,50.50035,Provincie Namen
570.0,,Wilrijkstraat,8.0,2650,Edegem,Antwerpen,,,,,"Wilrijkstraat, 2650 Edegem, Antwerpen",51.1577113,4.4145674,50.879464,3.3408403333333334,Provincie West-Vlaanderen,4.47863,50.561454999999995,Provincie Waals-Brabant
571.0,,Schiepse bo,4.0,3600,Genk,Limburg,,,,,"Schiepse bo, 3600 Genk, Limburg",50.9449125,5.5157016,49.86334333333333,4.901373333333333,Provincie Namen,3.81342575,51.198477374999996,Provincie Oost-Vlaanderen
572.0,,Boomkensstraat,303.0,3500,Hasselt,Limburg,,,,,"Boomkensstraat, 3500 Hasselt, Limburg",50.9225396,5.3296581,51.089045,4.9116349999999995,Provincie Antwerpen,3.206119,50.847486,Provincie West-Vlaanderen
573.0,,Grote markt,,8900,Ieper,West-vlaanderen,,,,,"Grote markt, 8900 Ieper, West-vlaanderen",50.8510787,2.8867695,51.066498333333335,3.7994653333333335,Provincie Oost-Vlaanderen,5.51979,51.01371,Provincie Limburg
574.0,,Leopold iii-laan,,8900,Ieper,West-vlaanderen,,,,,"Leopold iii-laan, 8900 Ieper, West-vlaanderen",50.8466147,2.8935223,50.44115,3.87803,Provincie Henegouwen,3.4383255000000004,50.9772755,Provincie Oost-Vlaanderen
575.0,,Laarbeeklaan,105.0,1090,Brussel,Bruxelles-brussel,,,,,"Laarbeeklaan, 1090 Brussel, Bruxelles-brussel",50.8857069,4.3140194,50.4008,5.28539,Provincie Luik,4.758745,51.20431,Provincie Antwerpen
576.0,,Herestraat,19.0,3000,Leuven,Vlaams-brabant,,,,,"Herestraat, 3000 Leuven, Vlaams-brabant",50.8789643,4.6771965,51.110523,3.17592,Provincie West-Vlaanderen,5.24215,49.87832,Provincie Luxemburg
577.0,,Motstraat,40.0,2800,Mechelen,Antwerpen,,,,,"Motstraat, 2800 Mechelen, Antwerpen",51.0144121,4.4919669,50.90527367566666,4.386927012716667,Brussels Hoofdstedelijk Gewest,4.473238,51.245208,Provincie Antwerpen
